,ObjectId,Country,Technology,Energy_Type,Unit,CTS_Full_Descriptor,F2000,F2003,F2005,F2007,F2009,F2010,F2012,F2014,F2016,F2018,F2020,F2021,F2023
904,905,Ireland,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",22488.0,23723.0,23753.0,25555.518,23849.36,24447.612,21837.246,19346.257,22634.767,20395.776,18217.549,19651.079,49763.19554529796
905,906,Ireland,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",4049.0,4934.0,5062.5,5980.432,5713.417,6478.333,6338.253,6365.444,6613.134,6607.758,6167.5,5990.005,5851.4
906,907,Ireland,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",847.0,598.0,631.26,666.576,901.734,599.231,802.349,708.654,681.025,694.09,932.655,749.42,49763.19554529796
907,908,Ireland,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",236.0,240.0,234.0,234.0,234.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0
908,909,Ireland,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,0.424,0.476,0.645,1.129,4.732,17.854,53.171,79.417,49763.19554529796
909,910,Ireland,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,1.111,1.248,1.692,2.944,11.435,52.751,151.777,227.703,738.076
910,911,Ireland,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",244.0,454.0,1111.91,1958.371,2955.217,2814.659,4010.478,5140.061,6147.043,8639.767,11549.42,9778.381,49763.19554529796
911,912,Ireland,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",116.5,210.3,493.3,740.5,1251.3,1390.4,1704.35,2283.25,2801.65,3673.85,4306.7,4339.041,4806.731
912,913,Israel,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,13.0,38.0,84.0,70.0,122.0,124.941,117.306,103.054,49763.19554529796
913,914,Israel,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,2.128,7.026,10.184,10.184,17.026,28.276,28.276,26.028,26.028,26.028
914,915,Israel,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",42630.0,46998.0,48563.0,53768.0,54641.0,58389.0,62519.0,60112.0,65274.0,66934.0,67702.379,68053.0,49763.19554529796
915,916,Israel,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",9131.0,10337.0,10913.0,11871.872,12158.974,12929.816,14152.816,15552.222,16703.972,16631.972,17135.0,17535.0,18561.0
916,917,Israel,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",31.0,31.0,28.0,14.0,22.0,29.0,23.126,12.7,86320.45860797107,91560.91145717225,92786.70800058803,97445.23709047843,49763.19554529796
917,918,Israel,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.0,6.0,6.0
918,919,Israel,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,1.7,3.06,41.65,118.83,402.39,875.804,1635.5,1827.999,4163.0,5350.0,49763.19554529796
919,920,Israel,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,1.0,1.8,30.6,76.0,286.1,656.1,906.1,1346.1,2652.0,3591.0,4524.0
920,921,Israel,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,12.0,11.0,10.0,9.0,8.0,6.0,5.9,6.7,183.0,204.0,178.0,49763.19554529796
921,922,Israel,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,6.0,6.0,6.0,6.0,6.0,6.0,6.0,27.25,27.25,27.25,27.25,316.25
922,923,Italy,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1394.0,3373.0,4673.0,5258.0,7556.0,9441.0,12487.0,18734.0,19509.0,19152.588,19633.78,19070.767,49763.19554529796
923,924,Italy,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",541.5,862.0,874.5,956.5,1520.205,1825.715,3178.0,3359.0,3439.0,3491.073,3439.194,3420.381,3434.457
924,925,Italy,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",217762.0,237404.0,245805.0,257790.0,216705.0,218886.0,202058.0,154324.0,176682.0,170522.346,158769.013,167682.022,49763.19554529796
925,926,Italy,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",53349.0,54776.0,60791.0,67459.0,71144.295,72458.285,73220.0,67483.0,58220.0,57345.276,56236.47,55630.391,57284.374
926,927,Italy,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",44199.446,36669.8,36066.733,32815.227,49137.482,51116.764,41874.893,58545.441,42431.756,48786.414,47551.784,45388.164,49763.19554529796
927,928,Italy,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",16390.0,16704.0,17036.0,17160.0,17414.0,17563.0,17923.0,18116.0,18316.0,18558.207,18754.605,18809.281,18847.79
928,929,Italy,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",18.0,24.0,31.0,38.953,676.481,1915.136,18871.207,22318.84,22116.734,22666.313,24953.979,25051.465,49763.19554529796
929,930,Italy,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",19.0,26.0,34.0,110.0,1264.0,3596.72,16789.72,18600.07,19289.07,20113.659,21656.11,22600.327,29795.318
930,931,Italy,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",563.0,1458.0,2340.592,4034.359,6539.063,9121.99,13407.127,15178.31,17688.67,17716.434,18761.557,20927.303,49763.19554529796
931,932,Italy,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",363.0,874.0,1635.0,2702.0,4879.0,5794.0,8102.0,8683.0,9384.0,10230.246,10870.622,11253.733,12307.508
932,933,Jamaica,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",34.808,30.523,22.535,28.518,22.941,20.17,27.505,32.668,23.5,12.787,16.9,16.9,49763.19554529796
933,934,Jamaica,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13,32.13
934,935,Jamaica,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",3301.852,3696.007,3676.768,3867.024,4014.87,3932.47,3876.92,3855.81,4003.51,3828.16,3687.05,3769.51,49763.19554529796
935,936,Jamaica,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",645.6,764.1,725.3,803.9,805.9,780.9,867.4,867.4,1012.0,1037.0,1380.66,1390.66,1390.66
936,937,Jamaica,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",78.42,146.0,151.31,159.819,140.07,151.15,148.45,133.3,114.93,176.12,134.48,137.69,49763.19554529796
937,938,Jamaica,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",23.1,21.5,21.6,22.0,22.8,22.8,22.8,30.0,30.0,30.0,30.0,30.0,30.0
938,939,Jamaica,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,0.2,0.3,0.7,1.2,1.7,3.0,6.913,14.622,45.912,124.502,132.252,49763.19554529796
939,940,Jamaica,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,0.1,0.2,0.4,0.7,1.0,1.8,4.108,27.513,55.513,107.013,107.013,109.613
940,941,Jamaica,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,49.913,51.927,58.57,53.73,109.71,121.57,211.14,304.98,281.42,264.55,49763.19554529796
941,942,Jamaica,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,20.7,20.7,20.7,41.9,41.9,41.9,102.0,102.0,102.0,102.0,102.0
942,943,Japan,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",9120.0,9507.0,13466.0,14021.0,12413.0,12451.0,13022.0,15261.0,17325.0,20994.0,27743.0,34134.0,49763.19554529796
943,944,Japan,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",793.0,759.0,1021.0,1403.0,1493.0,1611.0,893.0,1047.0,1631.0,2449.5,3324.0,3976.0,5805.0
944,945,Japan,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",615919.0,678920.0,676963.0,750380.0,680145.0,740326.0,941895.0,912249.0,858198.0,782897.0,736709.0,720691.0,49763.19554529796
945,946,Japan,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",166990.0,175312.0,176340.0,177492.0,182389.0,183045.0,190185.0,194715.0,198669.0,197460.0,193878.0,190403.0,184843.0
946,947,Japan,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",84048.0,94734.0,76925.0,73823.0,78566.0,83801.0,76529.0,83532.0,79484.0,80969.0,78807.0,78792.0,49763.19554529796
947,948,Japan,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",22019.0,27732.0,27842.0,27534.0,27494.0,27987.0,27815.0,27873.0,28161.0,28140.0,28136.0,28032.0,28129.0
948,949,Japan,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",357.0,857.0,1420.0,1972.0,2657.0,3543.0,6613.0,22952.0,45761.0,62668.0,79087.0,86080.0,49763.19554529796
949,950,Japan,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",330.0,860.0,1422.0,1919.0,2627.0,3618.0,6632.0,23339.0,42040.0,56162.0,71868.0,78413.0,89077.0
950,951,Japan,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",109.0,833.0,1751.0,2614.0,3613.0,4017.0,4838.0,5217.0,6166.0,7481.0,8970.0,9413.0,49763.19554529796
951,952,Japan,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",84.0,508.0,1227.0,1527.0,1997.0,2294.0,2562.0,2753.0,3205.0,3498.0,4120.0,4262.0,5343.0
952,953,Jordan,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",3.0,6.0,5.0,10.0,7.0,9.0,6.0,6.0,4.1,3.4,3.5,3.5,49763.19554529796
953,954,Jordan,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1.0,1.0,1.0,3.5,3.5,3.5,3.5,3.5,13.0,13.0,13.0,13.0,13.0
954,955,Jordan,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",7336.0,7982.0,9586.0,12764.0,14203.0,14704.0,16526.0,18204.0,18813.6,18315.2,17010.5,16767.6,49763.19554529796
955,956,Jordan,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1650.0,1775.0,1859.0,2159.0,2575.2,3130.7,3434.7,4172.3,3770.0,4242.0,4000.0,3977.0,4447.0
956,957,Jordan,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",39.0,41.0,57.0,61.0,59.0,61.0,61.0,58.2,41.6,22.7,18.3,18.3,49763.19554529796
957,958,Jordan,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,6.0,6.0,6.0,3.6,3.6
958,959,Jordan,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,0.102,0.389,427.873,1415.873,2852.973,3507.673,49763.19554529796
959,960,Jordan,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",0.015,0.015,0.015,0.015,0.015,0.015,0.073,0.236,311.088,760.193,1540.875,1810.825,1989.925
960,961,Jordan,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.4,391.0,719.8,1406.9,1628.1,49763.19554529796
961,962,Jordan,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,184.4,294.5,528.61,632.11,614.01
962,963,"Kazakhstan, Rep. of",Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,43.755,45.719,26.835,35.209,29.947,49763.19554529796
963,964,"Kazakhstan, Rep. of",Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,0.35,0.35,1.3,7.82,7.82,14.0
964,965,"Kazakhstan, Rep. of",Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",43793.0,55241.0,59991.0,68427.0,71831.0,74624.0,85177.0,86936.0,82657.0,96336.22,84555.067,102436.081,49763.19554529796
965,966,"Kazakhstan, Rep. of",Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",16064.0,16437.0,16506.0,16685.0,17018.0,17246.0,17858.0,18110.45,19204.15,19461.2,19461.2,19461.2,20221.0
966,967,"Kazakhstan, Rep. of",Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",7531.0,8600.0,7900.0,8200.0,6800.0,8022.023,7600.0,8262.831,11620.764,10395.354,9660.324,9208.472,49763.19554529796
967,968,"Kazakhstan, Rep. of",Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",2260.0,2260.0,2249.0,2251.0,2265.0,2273.0,2574.0,2675.4,2695.58,2755.93,2784.72,2807.0,2903.0
968,969,"Kazakhstan, Rep. of",Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,1.268,88.403,141.311,1349.7,1641.09,49763.19554529796
969,970,"Kazakhstan, Rep. of",Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,5.04,57.3,209.0,911.6,1037.61,1306.0
970,971,"Kazakhstan, Rep. of",Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,3.055,13.301,274.983,460.583,1076.7,1776.41,49763.19554529796
